Accession,SRA_Accession,Submitters,Release_Date,Pangolin,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MZ150534,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.525,nmimr-SARS-CoV-2-TRA-21-6410,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29053,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-03-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-TRA-21-6410/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), and ORF8 protein (ORF8) genes, complete cds; and nucleocapsid phosphoprotein (N) gene, partial cds"
MZ150535,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-TRA-21-13645,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29749,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-03-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-TRA-21-13645/2021, complete genome"
MZ150536,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-18674,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29737,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-18674/2021, complete genome"
MZ150537,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19774,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29740,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19774/2021, complete genome"
MZ150538,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19781,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29708,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19781/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; and ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), truncated ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ150539,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1,nmimr-SARS-CoV-2-NTRA-21-19784,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29712,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19784/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; and ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), truncated ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ150540,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1,nmimr-SARS-CoV-2-NTRA-21-19786,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29723,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19786/2021 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), truncated ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ150541,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19791,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29726,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19791/2021 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), truncated ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ150542,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19802,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29760,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19802/2021, complete genome"
MZ150543,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19806,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29743,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19806/2021, complete genome"
MZ150544,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-19807,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29759,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-19807/2021, complete genome"
MZ150545,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-20164,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29726,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-20164/2021, complete genome"
MZ150546,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-20217,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29759,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-20217/2021, complete genome"
MZ150547,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-21191,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29725,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-03,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21191/2021, complete genome"
MZ150548,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-21841,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29726,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21841/2021, complete genome"
MZ150549,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-21843,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29756,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21843/2021, complete genome"
MZ150550,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.525,nmimr-SARS-CoV-2-TRA-21-12870,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29466,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-02-08,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-TRA-21-12870/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), and ORF8 protein (ORF8) genes, complete cds; and nucleocapsid phosphoprotein (N) gene, partial cds"
MZ150551,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-22438,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29761,GenBank,complete,,,,Ghana,Ghana,,Homo sapiens,,2021-02-05,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-22438/2021, complete genome"
MZ150552,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.525,nmimr-SARS-CoV-2-NTRA-21-21245,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29041,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-02-03,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21245/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), and surface glycoprotein (S) genes, partial cds; ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), and ORF8 protein (ORF8) genes, complete cds; and nucleocapsid phosphoprotein (N) gene, partial cds"
MZ150553,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.525,nmimr-SARS-CoV-2-NTRA-21-21260,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),28974,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-02-03,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21260/2021 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), and ORF8 protein (ORF8) genes, complete cds; and nucleocapsid phosphoprotein (N) gene, partial cds"
MZ150554,,"Adu,B., Egyir,B., Kumordjie,S., Agbodzi,B., Yeboah,C., Mohktar,Q., Oteng,F., Owusu-Nyantakyi,C., Asare,K.M., Appiah-Kubi,J., Bonney,J.K., Odoom,J.K.",2021-05-10T00:00:00Z,B.1.1.7,nmimr-SARS-CoV-2-NTRA-21-21261,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29706,GenBank,partial,,,,Ghana,Ghana,,Homo sapiens,,2021-02-03,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-NTRA-21-21261/2021 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), truncated ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ149969,,"Halatoko,A.W., Maman,I., Sadji,Y.A., Mohktar,Q., Asare,K.M., Kossi,K., Salah,D., Layibo,Y., Kumordjie,S., Agbodzi,B., Appiah-Kubi,J., Lamboni,L., Assane,H., Issa,Z., Awunyo,S., Dorkenoo,A., Bonney,J.K., Salou,M., Dagnran,A., Adu,B.",2021-05-09T00:00:00Z,L.3,nmimr-TG-SARS-CoV-2-TGS-015-21,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29764,GenBank,complete,,,,Togo,Togo,,Homo sapiens,oronasopharynx,2020-12-22,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/TGO/nmimr-TG-SARS-CoV-2-TGS-015-21/2020, complete genome"
MZ149970,,"Halatoko,A.W., Maman,I., Sadji,Y.A., Mohktar,Q., Asare,K.M., Kossi,K., Salah,D., Layibo,Y., Kumordjie,S., Agbodzi,B., Appiah-Kubi,J., Lamboni,L., Assane,H., Issa,Z., Awunyo,S., Dorkenoo,A., Bonney,J.K., Salou,M., Dagnran,A., Adu,B.",2021-05-09T00:00:00Z,B.1.1.7,nmimr-TG-SARS-CoV-2-TGS-024-21,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29752,GenBank,complete,,,,Togo,Togo,,Homo sapiens,oronasopharynx,2021-01-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/TGO/nmimr-TG-SARS-CoV-2-TGS-024-21/2021, complete genome"
MZ149971,,"Halatoko,A.W., Maman,I., Sadji,Y.A., Mohktar,Q., Asare,K.M., Kossi,K., Salah,D., Layibo,Y., Kumordjie,S., Agbodzi,B., Appiah-Kubi,J., Lamboni,L., Assane,H., Issa,Z., Awunyo,S., Dorkenoo,A., Bonney,J.K., Salou,M., Dagnran,A., Adu,B.",2021-05-09T00:00:00Z,B.1.1.7,nmimr-TG-SARS-CoV-2-TGS-040-21,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29746,GenBank,complete,,,,Togo,Togo,,Homo sapiens,oronasopharynx,2021-01-12,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/TGO/nmimr-TG-SARS-CoV-2-TGS-040-21/2021, complete genome"
MZ149972,,"Halatoko,A.W., Maman,I., Sadji,Y.A., Mohktar,Q., Asare,K.M., Kossi,K., Salah,D., Layibo,Y., Kumordjie,S., Agbodzi,B., Appiah-Kubi,J., Lamboni,L., Assane,H., Issa,Z., Awunyo,S., Dorkenoo,A., Bonney,J.K., Salou,M., Dagnran,A., Adu,B.",2021-05-09T00:00:00Z,B.1.1.7,nmimr-TG-SARS-CoV-2-TGS-035-21,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29756,GenBank,complete,,,,Togo,Togo,,Homo sapiens,oronasopharynx,2021-01-30,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/TGO/nmimr-TG-SARS-CoV-2-TGS-035-21/2021, complete genome"
MZ149978,,"Campbell,A., Wurie,I., Mohktar,Q., Harding,D., Kumordjie,S., Agbodzi,B., Asare,K.M., Appiah-Kubi,J., Rogers,J., Bonney,J.K., Gevao,S., Adu,B.",2021-05-09T00:00:00Z,R.1,nmimr-SLE-SARS-CoV-2-SLSEQ14,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29751,GenBank,complete,,,,Sierra Leone,Sierra Leone,,Homo sapiens,oronasopharynx,2021-01-27,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SLE/nmimr-SLE-SARS-CoV-2-SLSEQ14/2021, complete genome"
MZ149979,,"Campbell,A., Wurie,I., Mohktar,Q., Harding,D., Kumordjie,S., Agbodzi,B., Asare,K.M., Appiah-Kubi,J., Rogers,J., Bonney,J.K., Gevao,S., Adu,B.",2021-05-09T00:00:00Z,R.1,nmimr-SLE-SARS-CoV-2-SLSEQ16,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29750,GenBank,partial,,,,Sierra Leone,Sierra Leone,,Homo sapiens,oronasopharynx,2021-01-15,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SLE/nmimr-SLE-SARS-CoV-2-SLSEQ16/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ149980,,"Campbell,A., Wurie,I., Mohktar,Q., Harding,D., Kumordjie,S., Agbodzi,B., Asare,K.M., Appiah-Kubi,J., Rogers,J., Bonney,J.K., Gevao,S., Adu,B.",2021-05-09T00:00:00Z,R.1,nmimr-SLE-SARS-CoV-2-SLSEQ19,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29745,GenBank,partial,,,,Sierra Leone,Sierra Leone,,Homo sapiens,oronasopharynx,2021-01-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SLE/nmimr-SLE-SARS-CoV-2-SLSEQ19/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MZ149981,,"Campbell,A., Wurie,I., Mohktar,Q., Harding,D., Kumordjie,S., Agbodzi,B., Asare,K.M., Appiah-Kubi,J., Rogers,J., Bonney,J.K., Gevao,S., Adu,B.",2021-05-09T00:00:00Z,R.1,nmimr-SLE-SARS-CoV-2-SLSEQ21,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29776,GenBank,complete,,,,Sierra Leone,Sierra Leone,,Homo sapiens,oronasopharynx,2021-01-14,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SLE/nmimr-SLE-SARS-CoV-2-SLSEQ21/2021, complete genome"
MZ093192,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,C.36,Egypt-Army-Thirdwave340,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29877,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave340/2021, complete genome"
MZ093193,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,C.36,Egypt-Army-Thirdwave342,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29884,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave342/2021, complete genome"
MZ093194,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,C.36.3,Egypt-Army-Thirdwave343,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29875,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave343/2021, complete genome"
MZ093195,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,None,Egypt-Army-Thirdwave344,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29880,GenBank,partial,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave344/2021 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), and ORF7b (ORF7b) genes, complete cds; ORF8 gene, complete sequence; and nucleocapsid phosphoprotein (N) and ORF10 protein (ORF10) genes, complete cds"
MZ093196,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,A,Egypt-Army-Thirdwave347,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29883,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave347/2021, complete genome"
MZ093197,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,A,Egypt-Army-Thirdwave348,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29882,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave348/2021, complete genome"
MZ093198,,"Seadawy,M.G., Zekri,A.N., Shamel,M.D., Gad,A.F., Salama,A.A., El-Esawi,M.A., Abdel-Monem,M.O.",2021-05-05T00:00:00Z,A,Egypt-Army-Thirdwave349,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,ssRNA(+),29890,GenBank,complete,,,,Egypt,Egypt,,Homo sapiens,oronasopharynx,2021-05-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/Egypt-Army-Thirdwave349/2021, complete genome"
